Departure City,Arrival City,Distance (km),Flight Number,Airline,Aircraft Type,Departure Time,Arrival Time,Departure Airport,Departure Airport Latitude,Departure Airport Longitude,Arrival Airport,Arrival Airport Latitude,Arrival Airport Longitude,On-Time Performance,Average Delay (minutes),Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Price
Chengdu,Kangding,283,MU5443,China Eastern Airlines,Airbus A319 (Medium),9:10,10:05,Shuangliu Airport,30.58461845,103.9652352,Shuangliu Airport,30.14617884,101.747279,0.74,35,1,1,1,1,1,1,1,250
Chengdu,Kashgar,3569,3U8525,Sichuan Airlines,Airbus A320 (Medium),8:10,14:40,Shuangliu Airport,30.58461845,103.9652352,Kashgar Airport,39.5466715,76.0208324,0.57,73,0,0,1,0,0,1,1,1510
Chengdu,Karamay,2351,CA4247,Air China,Airbus A319 (Medium),13:30,19:15,Shuangliu Airport,30.58461845,103.9652352,Karamay Airport,45.47416037,84.96390522,0.82,15,0,1,0,0,1,0,1,1370
Chengdu,Karamay,2351,CZ6944,China Southern Airlines,Boeing 737 (Medium),17:00,22:25,Shuangliu Airport,30.58461845,103.9652352,Karamay Airport,45.47416037,84.96390522,0.36,72,0,1,0,1,0,0,0,1480
Chengdu,Korla,2698,CA4159,Air China,Airbus A320 (Medium),6:10,10:05,Shuangliu Airport,30.58461845,103.9652352,Korla Airport,41.62257112,86.14918499,0.92,18,1,1,1,1,1,1,1,1160
Chengdu,Korla,2698,CA4247,Air China,Airbus A319 (Medium),13:30,17:25,Shuangliu Airport,30.58461845,103.9652352,Korla Airport,41.62257112,86.14918499,0.89,11,0,1,0,0,1,0,1,1600
Chengdu,Korla,2698,CZ6926,China Southern Airlines,Boeing 737 (Medium),15:15,20:40,Shuangliu Airport,30.58461845,103.9652352,Korla Airport,41.62257112,86.14918499,0.46,73,1,0,1,0,1,1,0,1600
Chengdu,Korla,2698,CZ6926,China Southern Airlines,Boeing 737 (Medium),15:15,20:50,Shuangliu Airport,30.58461845,103.9652352,Korla Airport,41.62257112,86.14918499,0.46,73,0,0,0,0,0,0,1,1580
Chengdu,Kunming,744,EU2223,Chengdu Airlines,Airbus A319 (Medium),6:40,8:15,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.93,13,1,1,1,1,1,1,1,380
Chengdu,Kunming,744,MU2495,China Eastern Airlines,Boeing 737 (Medium),7:30,9:10,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.86,25,1,1,1,1,1,1,1,360
Chengdu,Kunming,744,CA415,Air China,Airbus A319 (Medium),8:15,9:40,Shuangliu Airport,30.58461845,103.9652352,Shuangliu Airport,25.102871,102.935615,0.83,19,1,1,1,1,1,1,1,370
Chengdu,Kunming,744,3U8661,Sichuan Airlines,Airbus A320 (Medium),8:30,10:05,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.91,24,1,1,1,1,1,1,1,370
Chengdu,Kunming,744,3U5039,Sichuan Airlines,Boeing 737 (Medium),10:25,12:10,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.86,21,1,0,0,1,1,0,1,560
Chengdu,Kunming,744,CZ9591,China Southern Airlines,Boeing 737 (Medium),10:25,12:10,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.86,21,1,0,0,1,1,0,1,490
Chengdu,Kunming,744,MF3112,Xiamen Airlines,Boeing 737 (Medium),10:25,12:10,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.86,21,1,0,0,1,1,0,1,500
Chengdu,Kunming,744,MU5842,China Eastern Airlines,Boeing 737 (Medium),10:25,12:10,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.86,21,1,0,0,1,1,0,1,480
Chengdu,Kunming,744,3U5039,Sichuan Airlines,Boeing 737 (Medium),10:40,12:10,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.86,21,0,1,1,0,0,1,0,530
Chengdu,Kunming,744,CZ9591,China Southern Airlines,Boeing 737 (Medium),10:40,12:10,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.86,21,0,1,1,0,0,1,0,540
Chengdu,Kunming,744,MF3112,Xiamen Airlines,Boeing 737 (Medium),10:40,12:10,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.86,21,0,1,1,0,0,1,0,480
Chengdu,Kunming,744,MU5842,China Eastern Airlines,Boeing 737 (Medium),10:40,12:10,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.86,21,0,1,1,0,0,1,0,510
Chengdu,Kunming,744,CA5738,Air China,Boeing 737 (Medium),11:00,12:30,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.89,9,1,1,1,1,1,1,1,480
Chengdu,Kunming,744,KY8322,Kunming Airlines,Boeing 737 (Medium),11:00,12:30,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.84,18,1,1,1,1,1,1,1,510
Chengdu,Kunming,744,ZH5322,Shenzhen Airlines,Boeing 737 (Medium),11:00,12:30,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.89,9,1,1,1,1,1,1,1,480
Chengdu,Kunming,744,CA4413,Air China,Airbus A320 (Medium),11:15,12:45,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.88,14,1,1,1,1,1,1,1,540
Chengdu,Kunming,744,3U5041,Sichuan Airlines,Boeing 737 (Medium),11:40,13:15,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.78,23,0,1,0,0,0,0,0,480
Chengdu,Kunming,744,3U5041,Sichuan Airlines,Boeing 737 (Medium),11:40,13:15,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.78,23,1,0,1,1,1,1,1,510
Chengdu,Kunming,744,CZ9593,China Southern Airlines,Boeing 737 (Medium),11:40,13:15,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.78,23,1,0,1,1,1,1,1,540
Chengdu,Kunming,744,CZ9593,China Southern Airlines,Boeing 737 (Medium),11:40,13:15,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.78,23,0,1,0,0,0,0,0,540
Chengdu,Kunming,744,MF3114,Xiamen Airlines,Boeing 737 (Medium),11:40,13:15,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.78,23,1,0,1,1,1,1,1,490
Chengdu,Kunming,744,MF3114,Xiamen Airlines,Boeing 737 (Medium),11:40,13:15,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.78,23,0,1,0,0,0,0,0,540
Chengdu,Kunming,744,MU5844,China Eastern Airlines,Boeing 737 (Medium),11:40,13:15,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.78,23,0,1,0,0,0,0,0,490
Chengdu,Kunming,744,MU5844,China Eastern Airlines,Boeing 737 (Medium),11:40,13:15,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.78,23,1,0,1,1,1,1,1,560
Chengdu,Kunming,744,8L9948,Lucky Air,Other Aircraft Types,12:30,14:05,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.81,26,1,1,1,1,1,1,1,570
Chengdu,Kunming,744,3U5043,Sichuan Airlines,Boeing 737 (Medium),13:30,15:05,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.87,17,0,1,1,0,1,0,1,510
Chengdu,Kunming,744,BA2300,British Airways,Boeing 737 (Medium),13:30,15:05,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.87,17,1,1,1,1,1,1,1,500
Chengdu,Kunming,744,CZ9595,China Southern Airlines,Boeing 737 (Medium),13:30,15:05,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.87,17,0,1,1,0,1,0,1,560
Chengdu,Kunming,744,MF3116,Xiamen Airlines,Boeing 737 (Medium),13:30,15:05,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.87,17,0,1,1,0,1,0,1,520
Chengdu,Kunming,744,MU5846,China Eastern Airlines,Boeing 737 (Medium),13:30,15:05,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.87,17,1,1,1,1,1,1,1,550
Chengdu,Kunming,744,MU5856,China Eastern Airlines,Boeing 737 (Medium),13:50,15:25,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.91,10,1,1,1,1,1,1,1,530
Chengdu,Kunming,744,3U8670,Sichuan Airlines,Airbus A320 (Medium),17:00,18:30,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.84,15,1,0,1,0,1,0,0,510
Chengdu,Kunming,744,3U5047,Sichuan Airlines,Boeing 737 (Medium),19:05,20:40,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.93,8,0,1,1,0,1,0,1,360
Chengdu,Kunming,744,BA2302,British Airways,Boeing 737 (Medium),19:05,20:40,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.93,8,1,1,1,1,1,1,1,370
Chengdu,Kunming,744,CZ9599,China Southern Airlines,Boeing 737 (Medium),19:05,20:40,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.93,8,0,1,1,0,1,0,1,370
Chengdu,Kunming,744,MF3120,Xiamen Airlines,Boeing 737 (Medium),19:05,20:40,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.93,8,0,1,1,0,1,0,1,400
Chengdu,Kunming,744,MU5850,China Eastern Airlines,Boeing 737 (Medium),19:05,20:40,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.93,8,1,1,1,1,1,1,1,340
Chengdu,Kunming,744,CA4417,Air China,Airbus A320 (Medium),20:45,22:20,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.97,0,1,1,1,1,1,1,1,370
Chengdu,Kunming,744,CA4459,Air China,Airbus A320 (Medium),22:15,23:50,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.97,0,0,0,0,0,0,0,1,380
Chengdu,Kunming,744,3U5049,Sichuan Airlines,Boeing 737 (Medium),22:40,0:15,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.92,6,1,1,1,1,1,1,1,400
Chengdu,Kunming,744,CZ9597,China Southern Airlines,Boeing 737 (Medium),22:40,0:15,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.92,6,1,1,1,1,1,1,1,360
Chengdu,Kunming,744,MF3118,Xiamen Airlines,Boeing 737 (Medium),22:40,0:15,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.92,6,1,1,1,1,1,1,1,370
Chengdu,Kunming,744,MU5848,China Eastern Airlines,Boeing 737 (Medium),22:40,0:15,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.92,6,1,1,1,1,1,1,1,380
Chengdu,Kunming,744,DR6522,Ruili Airlines,Boeing 737 (Medium),22:50,0:25,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.63,58,1,1,1,1,1,1,1,350
Chengdu,Kunming,744,CA3909,Air China,Airbus A319 (Medium),23:20,0:55,Shuangliu Airport,30.58461845,103.9652352,Changshui Airport,25.102871,102.935615,0.7,16,1,1,0,1,0,1,0,350
Chengdu,Lanzhou,940,CA4207,Air China,Airbus A320 (Medium),9:15,10:40,Shuangliu Airport,30.58461845,103.9652352,Zhongchuan Airport,36.51357729,103.6246677,0.75,30,0,0,0,1,0,0,1,610
Chengdu,Lanzhou,940,CA432,Air China,Airbus A320 (Medium),9:15,10:40,Shuangliu Airport,30.58461845,103.9652352,Zhongchuan Airport,36.51357729,103.6246677,0.88,12,0,0,1,0,0,0,0,650
Chengdu,Lanzhou,940,TV6919,Tibet Airlines,Airbus A320 (Medium),9:15,10:40,Shuangliu Airport,30.58461845,103.9652352,Zhongchuan Airport,36.51357729,103.6246677,0.75,30,0,0,0,1,0,0,1,710
Chengdu,Lanzhou,940,ZH4912,Shenzhen Airlines,Airbus A320 (Medium),9:15,10:40,Shuangliu Airport,30.58461845,103.9652352,Zhongchuan Airport,36.51357729,103.6246677,0.88,12,0,0,1,0,0,0,0,700
Chengdu,Lanzhou,940,MU2414,China Eastern Airlines,Airbus A320 (Medium),17:00,18:25,Shuangliu Airport,30.58461845,103.9652352,Zhongchuan Airport,36.51357729,103.6246677,0.81,19,1,1,1,1,1,1,1,610
Chengdu,Lanzhou,940,EU2271,Chengdu Airlines,Airbus A319 (Medium),18:25,19:45,Shuangliu Airport,30.58461845,103.9652352,Zhongchuan Airport,36.51357729,103.6246677,0.78,21,1,0,1,0,1,0,1,670
Chengdu,Lanzhou,940,EU2273,Chengdu Airlines,Airbus A319 (Medium),18:45,20:10,Shuangliu Airport,30.58461845,103.9652352,Zhongchuan Airport,36.51357729,103.6246677,0.95,6,0,1,0,1,0,1,0,690
Chengdu,Lanzhou,940,CA4209,Air China,Airbus A320 (Medium),18:55,20:20,Shuangliu Airport,30.58461845,103.9652352,Zhongchuan Airport,36.51357729,103.6246677,0.88,9,0,1,0,1,0,0,0,660
Chengdu,Lanzhou,940,CA4209,Air China,Airbus A320 (Medium),19:20,20:40,Shuangliu Airport,30.58461845,103.9652352,Zhongchuan Airport,36.51357729,103.6246677,0.88,9,1,0,0,0,1,0,0,440
Chengdu,Lhasa,1334,TV9853,Tibet Airlines,Airbus A330 (Wide-body),6:00,8:35,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.88,16,1,1,1,1,1,1,1,670
Chengdu,Lhasa,1334,CA3903,Air China,Airbus A319 (Medium),6:10,8:45,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.93,26,1,1,1,1,1,1,1,660
Chengdu,Lhasa,1334,TV9803,Tibet Airlines,Airbus A319 (Medium),6:10,8:45,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.93,26,1,1,1,1,1,1,1,640
Chengdu,Lhasa,1334,ZH3903,Shenzhen Airlines,Airbus A319 (Medium),6:10,8:45,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.93,26,1,1,1,1,1,1,1,650
Chengdu,Lhasa,1334,CA3923,Air China,Airbus A319 (Medium),6:15,8:55,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.93,11,1,1,1,1,1,1,1,660
Chengdu,Lhasa,1334,TV9823,Tibet Airlines,Airbus A319 (Medium),6:15,8:55,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.93,11,1,1,1,1,1,1,1,580
Chengdu,Lhasa,1334,ZH3923,Shenzhen Airlines,Airbus A319 (Medium),6:15,8:55,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.93,11,1,1,1,1,1,1,1,610
Chengdu,Lhasa,1334,CA4403,Air China,Airbus A319 (Medium),6:20,9:05,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.94,0,1,1,1,1,1,1,1,650
Chengdu,Lhasa,1334,MU5281,China Eastern Airlines,Airbus A319 (Medium),6:35,10:05,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.68,32,1,0,1,0,1,0,1,600
Chengdu,Lhasa,1334,3U8719,Sichuan Airlines,Airbus A319 (Medium),8:15,10:35,Shuangliu Airport,30.58461845,103.9652352,Shuangliu Airport,29.29612062,90.9083204,0.67,30,0,0,1,0,0,0,1,650
Chengdu,Lhasa,1334,CA407,Air China,Airbus A319 (Medium),8:25,10:55,Shuangliu Airport,30.58461845,103.9652352,Shuangliu Airport,29.29612062,90.9083204,0.86,8,0,1,0,1,0,1,0,590
Chengdu,Lhasa,1334,3U8719,Sichuan Airlines,Airbus A319 (Medium),8:30,10:45,Shuangliu Airport,30.58461845,103.9652352,Shuangliu Airport,29.29612062,90.9083204,0.67,30,1,0,0,0,1,0,0,580
Chengdu,Lhasa,1334,3U8697,Sichuan Airlines,Airbus A319 (Medium),8:35,11:05,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.78,27,1,1,1,1,1,1,1,620
Chengdu,Lhasa,1334,MU5473,China Eastern Airlines,Airbus A319 (Medium),10:15,13:00,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.83,37,1,1,1,1,1,1,1,900
Chengdu,Lhasa,1334,3U8695,Sichuan Airlines,Airbus A319 (Medium),10:25,13:00,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.77,27,0,1,0,0,0,1,0,830
Chengdu,Lhasa,1334,3U8249,Sichuan Airlines,Airbus A319 (Medium),10:30,13:10,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.83,16,0,1,0,1,0,0,0,910
Chengdu,Lhasa,1334,3U8695,Sichuan Airlines,Airbus A319 (Medium),11:05,13:40,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.77,27,1,0,0,0,1,0,1,860
Chengdu,Lhasa,1334,3U8695,Sichuan Airlines,Airbus A319 (Medium),12:15,14:50,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.77,27,0,0,1,1,0,0,0,840
Chengdu,Lhasa,1334,TV9855,Tibet Airlines,Airbus A319 (Medium),12:25,15:00,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.66,34,1,1,1,1,1,1,1,960
Chengdu,Lhasa,1334,CA4112,Air China,Airbus A319 (Medium),12:50,15:20,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.73,18,1,1,1,1,1,1,1,820
Chengdu,Lhasa,1334,TV6312,Tibet Airlines,Airbus A319 (Medium),12:50,15:20,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.73,18,1,1,1,1,1,1,1,880
Chengdu,Lhasa,1334,ZH4112,Shenzhen Airlines,Airbus A319 (Medium),12:50,15:20,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.73,18,1,1,1,1,1,1,1,970
Chengdu,Lhasa,1334,TV9882,Tibet Airlines,Airbus A319 (Medium),19:55,22:30,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.92,6,1,0,1,0,1,0,1,600
Chengdu,Lhasa,1334,TV9882,Tibet Airlines,Airbus A319 (Medium),20:00,22:35,Shuangliu Airport,30.58461845,103.9652352,Gonggar Airport,29.29612062,90.9083204,0.92,6,0,1,0,1,0,1,0,610
Chengdu,Lianyungang,1859,EU2755,Chengdu Airlines,Airbus A319 (Medium),7:20,9:55,Shuangliu Airport,30.58461845,103.9652352,Baitabu Airport,34.57057391,118.8884076,0.88,18,1,0,1,0,1,0,1,880
Chengdu,Lijiang,734,CA4451,Air China,JET,6:15,7:55,Shuangliu Airport,30.58461845,103.9652352,Sanyi Airport,26.67497842,100.2548497,0.96,10,0,1,0,1,1,1,1,370
Chengdu,Lijiang,734,SC4451,Shandong Airlines,Airbus A320 (Medium),6:15,7:55,Shuangliu Airport,30.58461845,103.9652352,Sanyi Airport,26.67497842,100.2548497,0.96,10,0,1,0,1,1,1,1,380
Chengdu,Lijiang,734,TV6343,Tibet Airlines,Airbus A320 (Medium),6:15,7:55,Shuangliu Airport,30.58461845,103.9652352,Sanyi Airport,26.67497842,100.2548497,0.96,10,0,1,0,1,1,1,1,390
Chengdu,Lijiang,734,ZH4451,Shenzhen Airlines,Airbus A320 (Medium),6:15,7:55,Shuangliu Airport,30.58461845,103.9652352,Sanyi Airport,26.67497842,100.2548497,0.96,10,0,1,0,1,1,1,1,380
Chengdu,Lijiang,734,3U8691,Sichuan Airlines,Airbus A319 (Medium),6:40,8:35,Shuangliu Airport,30.58461845,103.9652352,Sanyi Airport,26.67497842,100.2548497,0.96,0,0,0,1,0,0,0,0,360
Chengdu,Lijiang,734,EU2737,Chengdu Airlines,Airbus A319 (Medium),8:50,10:35,Shuangliu Airport,30.58461845,103.9652352,Sanyi Airport,26.67497842,100.2548497,0.89,17,0,1,0,1,0,1,0,360
Chengdu,Lijiang,734,EU2737,Chengdu Airlines,Airbus A319 (Medium),9:05,10:50,Shuangliu Airport,30.58461845,103.9652352,Sanyi Airport,26.67497842,100.2548497,0.89,17,1,0,1,0,1,0,1,490
Chengdu,Lijiang,734,8L9625,Lucky Air,Other Aircraft Types,15:20,17:00,Shuangliu Airport,30.58461845,103.9652352,Sanyi Airport,26.67497842,100.2548497,0.9,15,1,1,1,1,1,1,1,540
Chengdu,Lijiang,734,3U8691,Sichuan Airlines,Airbus A319 (Medium),18:55,20:40,Shuangliu Airport,30.58461845,103.9652352,Sanyi Airport,26.67497842,100.2548497,0.96,0,0,0,0,0,0,1,0,530
Chengdu,Lijiang,734,3U8691,Sichuan Airlines,Airbus A319 (Medium),19:00,20:50,Shuangliu Airport,30.58461845,103.9652352,Sanyi Airport,26.67497842,100.2548497,0.96,0,0,0,0,1,0,0,0,530
Chengdu,Lijiang,734,KY8294,Kunming Airlines,Boeing 737 (Medium),21:20,23:05,Shuangliu Airport,30.58461845,103.9652352,Sanyi Airport,26.67497842,100.2548497,0.92,6,1,1,1,1,1,1,1,390
Chengdu,Nyingchi,1190,TV9845,Tibet Airlines,Airbus A319 (Medium),6:30,8:50,Shuangliu Airport,30.58461845,103.9652352,Shuangliu Airport,29.312636,94.342806,0.79,29,1,1,1,1,1,1,1,540
Chengdu,Nyingchi,1190,CA4431,Air China,Airbus A319 (Medium),7:25,9:30,Shuangliu Airport,30.58461845,103.9652352,Shuangliu Airport,29.312636,94.342806,0.84,22,1,1,1,1,1,1,1,540
Chengdu,Nyingchi,1190,3U8693,Sichuan Airlines,Airbus A319 (Medium),7:25,9:50,Shuangliu Airport,30.58461845,103.9652352,Shuangliu Airport,29.312636,94.342806,0.7,31,1,1,1,1,1,1,1,540
Chengdu,Liuzhou,921,EU2201,Chengdu Airlines,Airbus A319 (Medium),15:55,17:40,Shuangliu Airport,30.58461845,103.9652352,Bailian Airport,24.20890925,109.4112136,0.8,28,0,1,0,1,0,1,0,690
Chengdu,Liuzhou,921,EU2201,Chengdu Airlines,Airbus A319 (Medium),16:10,17:45,Shuangliu Airport,30.58461845,103.9652352,Bailian Airport,24.20890925,109.4112136,0.8,28,1,0,1,0,1,0,1,650
Chengdu,Luoyang,953,GJ8792,Loong Air,Airbus A320 (Medium),6:00,7:25,Shuangliu Airport,30.58461845,103.9652352,Beijiao Airport,34.66394,112.448501,0.92,16,0,1,0,1,0,1,0,470
Chengdu,Luoyang,953,GJ8778,Loong Air,Airbus A320 (Medium),22:20,23:50,Shuangliu Airport,30.58461845,103.9652352,Beijiao Airport,34.66394,112.448501,0.75,13,1,0,1,0,1,0,1,510
Chengdu,Nanchang,1240,KY8305,Kunming Airlines,Boeing 737 (Medium),6:20,8:30,Shuangliu Airport,30.58461845,103.9652352,Changbei Airport,28.86218836,115.9200004,0.92,22,1,1,1,1,1,1,1,570
Chengdu,Nanchang,1240,ZH9771,Shenzhen Airlines,Boeing 737 (Medium),10:40,13:00,Shuangliu Airport,30.58461845,103.9652352,Changbei Airport,28.86218836,115.9200004,0.91,13,1,1,1,1,1,1,1,890
Chengdu,Nanchang,1240,3U5079,Sichuan Airlines,Airbus A319 (Medium),13:25,15:35,Shuangliu Airport,30.58461845,103.9652352,Changbei Airport,28.86218836,115.9200004,0.87,14,1,1,1,1,1,1,1,910
Chengdu,Nanchang,1240,MU5373,China Eastern Airlines,Airbus A319 (Medium),13:25,15:35,Shuangliu Airport,30.58461845,103.9652352,Changbei Airport,28.86218836,115.9200004,0.87,14,1,1,1,1,1,1,1,760
Chengdu,Nanchang,1240,CA4507,Air China,JET,18:55,21:05,Shuangliu Airport,30.58461845,103.9652352,Changbei Airport,28.86218836,115.9200004,0.93,0,1,0,0,1,0,0,0,800
Chengdu,Nanchang,1240,TV6565,Tibet Airlines,JET,18:55,21:05,Shuangliu Airport,30.58461845,103.9652352,Changbei Airport,28.86218836,115.9200004,0.93,0,1,0,0,1,0,0,0,810
Chengdu,Nanchang,1240,ZH4507,Shenzhen Airlines,JET,18:55,21:05,Shuangliu Airport,30.58461845,103.9652352,Changbei Airport,28.86218836,115.9200004,0.93,0,1,0,0,1,0,0,0,820
Chengdu,Nanjing,1618,CA3939,Air China,Airbus A319 (Medium),6:25,9:00,Shuangliu Airport,30.58461845,103.9652352,Lukou Airport,32.04116826,118.8091687,0.93,17,1,1,1,1,1,1,1,710
Chengdu,Nanjing,1618,TV9839,Tibet Airlines,Airbus A319 (Medium),6:25,9:00,Shuangliu Airport,30.58461845,103.9652352,Lukou Airport,32.04116826,118.8091687,0.93,17,1,1,1,1,1,1,1,710
Chengdu,Nanjing,1618,ZH3939,Shenzhen Airlines,Airbus A319 (Medium),6:25,9:00,Shuangliu Airport,30.58461845,103.9652352,Lukou Airport,32.04116826,118.8091687,0.93,17,1,1,1,1,1,1,1,710
Chengdu,Nanjing,1618,EU2759,Chengdu Airlines,Airbus A319 (Medium),6:35,9:15,Shuangliu Airport,30.58461845,103.9652352,Lukou Airport,32.04116826,118.8091687,0.97,14,1,1,1,1,1,1,1,750
Chengdu,Nanjing,1618,MU2885,China Eastern Airlines,Airbus A320 (Medium),8:05,10:30,Shuangliu Airport,30.58461845,103.9652352,Lukou Airport,32.04116826,118.8091687,0.77,23,1,1,1,1,1,1,1,710
Chengdu,Nanjing,1618,MU2855,China Eastern Airlines,Other Aircraft Types,9:30,12:00,Shuangliu Airport,30.58461845,103.9652352,Shuangliu Airport,32.04116826,118.8091687,0.85,32,0,1,0,1,0,1,0,1000
Chengdu,Nanjing,1618,BA2304,British Airways,Airbus A321 (Medium),11:25,13:50,Shuangliu Airport,30.58461845,103.9652352,Lukou Airport,32.04116826,118.8091687,0.79,15,1,0,0,1,0,0,1,1070
Chengdu,Nanjing,1618,BA2305,British Airways,Airbus A321 (Medium),11:25,13:50,Shuangliu Airport,30.58461845,103.9652352,Lukou Airport,32.04116826,118.8091687,0.81,18,0,1,1,0,1,1,0,970
Chengdu,Nanjing,1618,3U5023,Sichuan Airlines,Airbus A320 (Medium),11:35,14:00,Shuangliu Airport,30.58461845,103.9652352,Lukou Airport,32.04116826,118.8091687,0.81,17,0,1,1,0,1,1,0,1000
Chengdu,Nanjing,1618,MU2859,China Eastern Airlines,Airbus A320 (Medium),11:35,14:00,Shuangliu Airport,30.58461845,103.9652352,Shuangliu Airport,32.04116826,118.8091687,0.81,17,0,1,1,0,1,1,0,990
Chengdu,Nanjing,1618,MU5595,China Eastern Airlines,JET,16:00,18:25,Shuangliu Airport,30.58461845,103.9652352,Lukou Airport,32.04116826,118.8091687,0.87,15,0,0,0,0,0,0,1,1020
Chengdu,Nanjing,1618,MU2806,China Eastern Airlines,Airbus A320 (Medium),18:45,21:15,Shuangliu Airport,30.58461845,103.9652352,Lukou Airport,32.04116826,118.8091687,0.79,26,1,1,1,0,0,1,1,1000
